s n m tiempo
7 45 33 293.00000000
7 45 34 237.30000000
7 45 35 227.40000000
7 45 36 256.60000000
7 45 37 232.90000000
7 45 38 252.70000000
7 45 39 367.00000000
7 45 40 271.20000000
7 45 41 286.90000000
7 45 42 285.80000000
7 45 43 246.40000000
7 45 44 360.40000000
7 45 45 375.50000000
7 45 46 285.30000000
7 45 47 328.20000000
7 45 48 293.80000000
7 45 49 321.00000000
7 45 50 210.00000000
7 45 51 214.40000000
7 45 52 238.30000000
7 45 53 216.90000000
7 45 54 227.50000000
7 45 55 270.60000000
7 45 56 232.90000000
7 45 57 255.80000000
7 45 58 247.80000000
7 45 59 259.60000000
7 45 60 281.20000000
7 45 61 242.70000000
7 45 62 352.50000000
7 45 63 272.80000000
7 45 64 246.90000000
7 45 65 332.90000000
7 45 66 275.10000000
7 45 67 345.10000000
7 45 68 306.40000000
7 45 69 268.50000000
7 45 70 209.20000000
7 45 71 248.10000000
7 45 72 353.70000000
7 45 73 261.50000000
7 45 74 204.50000000
7 45 75 371.90000000
7 45 76 239.70000000
7 45 77 302.90000000
7 45 78 405.90000000
7 45 79 297.30000000
7 45 80 326.40000000
7 45 81 347.70000000
7 45 82 237.70000000
7 45 83 309.00000000
7 45 84 239.00000000
7 45 85 217.20000000
7 45 86 374.20000000
7 45 87 343.30000000
7 45 88 336.80000000
7 45 89 228.00000000
7 45 90 330.70000000
7 45 91 226.50000000
7 45 92 293.80000000
7 45 93 232.50000000
7 45 94 253.40000000
7 45 95 243.50000000
7 45 96 269.40000000
7 45 97 300.00000000
7 45 98 291.40000000
7 45 99 337.20000000
7 45 100 1200.50000000
7 46 1 164.90000000
7 46 2 168.20000000
7 46 3 184.00000000
7 46 4 238.40000000
7 46 5 163.30000000
7 46 6 333.20000000
7 46 7 222.10000000
7 46 8 186.00000000
7 46 9 131.40000000
7 46 10 173.60000000
7 46 11 276.30000000
7 46 12 263.30000000
7 46 13 242.80000000
7 46 14 289.90000000
7 46 15 212.10000000
7 46 16 295.30000000
7 46 17 282.20000000
7 46 18 251.70000000
7 46 19 217.20000000
7 46 20 279.30000000
7 46 21 272.40000000
7 46 22 287.60000000
7 46 23 245.80000000
7 46 24 242.10000000
7 46 25 333.00000000
7 46 26 317.20000000
7 46 27 241.30000000
7 46 28 232.90000000
7 46 29 332.80000000
7 46 30 332.90000000
7 46 31 288.90000000
7 46 32 299.00000000
7 46 33 297.70000000
7 46 34 273.90000000
7 46 35 269.60000000
7 46 36 307.60000000
7 46 37 296.80000000
7 46 38 225.60000000
7 46 39 230.30000000
7 46 40 290.20000000
7 46 41 252.00000000
7 46 42 326.40000000
7 46 43 228.40000000
7 46 44 212.50000000
7 46 45 222.10000000
7 46 46 248.40000000
7 46 47 231.80000000
7 46 48 295.60000000
7 46 49 247.90000000
7 46 50 318.30000000
7 46 51 281.40000000
7 46 52 425.40000000
7 46 53 335.00000000
7 46 54 493.30000000
7 46 55 299.30000000
7 46 56 378.60000000
7 46 57 430.90000000
7 46 58 409.30000000
7 46 59 405.90000000
7 46 60 320.20000000
7 46 61 328.90000000
7 46 62 341.60000000
7 46 63 316.30000000
7 46 64 287.00000000
7 46 65 377.40000000
7 46 66 220.00000000
7 46 67 299.40000000
7 46 68 220.50000000
7 46 69 334.90000000
7 46 70 239.50000000
7 46 71 287.80000000
7 46 72 264.00000000
7 46 73 204.40000000
7 46 74 315.70000000
7 46 75 295.80000000
7 46 76 262.90000000
7 46 77 288.90000000
7 46 78 279.00000000
7 46 79 290.90000000
7 46 80 337.00000000
7 46 81 360.40000000
7 46 82 459.40000000
7 46 83 273.30000000
7 46 84 348.00000000
7 46 85 404.90000000
7 46 86 360.60000000
7 46 87 293.90000000
7 46 88 1592.80000000
7 46 89 281.10000000
7 46 90 237.90000000
7 46 91 310.60000000
7 46 92 328.40000000
7 46 93 239.50000000
7 46 94 361.70000000
7 46 95 260.00000000
7 46 96 344.80000000
7 46 97 316.20000000
7 46 98 390.50000000
7 46 99 356.30000000
7 46 100 328.80000000
7 47 1 146.00000000
7 47 2 134.60000000
7 47 3 209.40000000
7 47 4 180.90000000
7 47 5 215.50000000
7 47 6 213.10000000
7 47 7 225.60000000
7 47 8 157.10000000
7 47 9 222.00000000
7 47 10 255.00000000
7 47 11 196.00000000
7 47 12 198.80000000
7 47 13 361.50000000
7 47 14 223.50000000
7 47 15 252.20000000
7 47 16 209.50000000
7 47 17 244.30000000
7 47 18 270.10000000
7 47 19 178.80000000
7 47 20 256.80000000
7 47 21 248.30000000
7 47 22 293.20000000
7 47 23 219.30000000
7 47 24 227.50000000
7 47 25 291.30000000
7 47 26 274.20000000
7 47 27 288.10000000
7 47 28 250.40000000
7 47 29 224.80000000
7 47 30 274.60000000
7 47 31 194.00000000
7 47 32 301.70000000
7 47 33 212.40000000
7 47 34 286.60000000
7 47 35 265.00000000
7 47 36 327.60000000
7 47 37 336.60000000
7 47 38 270.60000000
7 47 39 286.40000000
7 47 40 256.20000000
7 47 41 308.70000000
7 47 42 302.90000000
7 47 43 279.30000000
7 47 44 301.50000000
7 47 45 274.80000000
7 47 46 327.50000000
7 47 47 212.90000000
7 47 48 253.90000000
7 47 49 259.70000000
7 47 50 268.20000000
7 47 51 239.10000000
7 47 52 275.00000000
7 47 53 401.30000000
7 47 54 264.60000000
7 47 55 255.50000000
7 47 56 286.00000000
7 47 57 293.10000000
7 47 58 301.30000000
7 47 59 353.20000000
7 47 60 356.30000000
7 47 61 275.40000000
7 47 62 252.50000000
7 47 63 284.00000000
7 47 64 299.40000000
7 47 65 412.90000000
7 47 66 275.20000000
7 47 67 230.00000000
7 47 68 541.40000000
7 47 69 335.60000000
7 47 70 346.30000000
7 47 71 339.70000000
7 47 72 303.90000000
7 47 73 327.30000000
7 47 74 261.40000000
7 47 75 226.50000000
7 47 76 247.90000000
7 47 77 238.00000000
7 47 78 275.60000000
7 47 79 291.20000000
7 47 80 334.10000000
7 47 81 278.80000000
7 47 82 330.20000000
7 47 83 285.70000000
7 47 84 332.50000000
7 47 85 311.90000000
7 47 86 390.30000000
7 47 87 301.90000000
7 47 88 366.20000000
7 47 89 389.80000000
7 47 90 357.20000000
7 47 91 288.30000000
7 47 92 300.70000000
7 47 93 281.50000000
7 47 94 301.60000000
7 47 95 347.50000000
7 47 96 402.80000000
7 47 97 343.80000000
7 47 98 361.50000000
7 47 99 339.80000000
7 47 100 372.10000000
7 48 1 159.80000000
7 48 2 200.10000000
7 48 3 239.00000000
7 48 4 223.90000000
7 48 5 263.50000000
7 48 6 267.30000000
7 48 7 179.40000000
7 48 8 191.00000000
7 48 9 276.20000000
7 48 10 255.00000000
7 48 11 343.90000000
7 48 12 440.40000000
7 48 13 245.40000000
7 48 14 292.00000000
7 48 15 272.00000000
7 48 16 254.70000000
7 48 17 251.80000000
7 48 18 250.80000000
7 48 19 221.90000000
7 48 20 259.10000000
7 48 21 263.60000000
7 48 22 349.20000000
7 48 23 287.40000000
7 48 24 278.30000000
7 48 25 339.60000000
7 48 26 306.10000000
7 48 27 303.30000000
7 48 28 347.10000000
7 48 29 295.50000000
7 48 30 286.10000000
7 48 31 315.20000000
7 48 32 220.60000000
7 48 33 233.00000000
7 48 34 309.60000000
7 48 35 376.40000000
7 48 36 294.30000000
7 48 37 254.00000000
7 48 38 380.40000000
7 48 39 245.90000000
7 48 40 236.80000000
7 48 41 247.20000000
7 48 42 206.70000000
7 48 43 243.40000000
7 48 44 1172.10000000
7 48 45 246.40000000
7 48 46 377.50000000
7 48 47 250.20000000
7 48 48 268.00000000
7 48 49 314.40000000
7 48 50 325.50000000
7 48 51 303.10000000
7 48 52 303.10000000
7 48 53 339.30000000
7 48 54 393.30000000
7 48 55 276.40000000
7 48 56 360.10000000
7 48 57 338.40000000
7 48 58 1373.70000000
7 48 59 513.40000000
7 48 60 322.00000000
7 48 61 326.10000000
7 48 62 267.20000000
7 48 63 356.30000000
7 48 64 297.70000000
7 48 65 227.60000000
7 48 66 274.80000000
7 48 67 374.80000000
7 48 68 299.70000000
7 48 69 319.90000000
7 48 70 220.20000000
7 48 71 316.20000000
7 48 72 310.10000000
7 48 73 393.20000000
7 48 74 295.70000000
7 48 75 304.10000000
7 48 76 383.80000000
7 48 77 314.10000000
7 48 78 352.30000000
7 48 79 259.80000000
7 48 80 268.30000000
7 48 81 341.90000000
7 48 82 361.90000000
7 48 83 258.10000000
7 48 84 357.70000000
7 48 85 257.20000000
7 48 86 263.50000000
7 48 87 301.80000000
7 48 88 330.90000000
7 48 89 275.50000000
7 48 90 463.00000000
7 48 91 308.40000000
7 48 92 284.90000000
7 48 93 277.60000000
7 48 94 360.30000000
7 48 95 274.00000000
7 48 96 252.60000000
7 48 97 353.30000000
7 48 98 295.30000000
7 48 99 316.50000000
7 48 100 267.50000000
7 49 1 166.20000000
7 49 2 126.40000000
7 49 3 214.30000000
7 49 4 149.00000000
7 49 5 168.60000000
7 49 6 227.60000000
7 49 7 177.20000000
7 49 8 171.70000000
7 49 9 190.50000000
7 49 10 189.40000000
7 49 11 221.20000000
7 49 12 228.80000000
7 49 13 378.20000000
7 49 14 291.40000000
7 49 15 319.80000000
7 49 16 400.80000000
7 49 17 366.60000000
7 49 18 452.70000000
7 49 19 398.70000000
7 49 20 541.30000000
7 49 21 310.80000000
7 49 22 336.70000000
7 49 23 392.00000000
7 49 24 347.30000000
7 49 25 691.80000000
7 49 26 383.80000000
7 49 27 322.80000000
7 49 28 252.00000000
7 49 29 373.20000000
7 49 30 363.30000000
7 49 31 386.10000000
7 49 32 332.80000000
7 49 33 519.40000000
7 49 34 267.80000000
7 49 35 243.40000000
7 49 36 417.00000000
7 49 37 352.10000000
7 49 38 332.70000000
7 49 39 420.20000000
7 49 40 337.90000000
7 49 41 480.10000000
7 49 42 328.80000000
7 49 43 331.00000000
7 49 44 387.50000000
7 49 45 372.70000000
7 49 46 268.00000000
7 49 47 262.20000000
7 49 48 290.90000000
7 49 49 512.30000000
7 49 50 277.90000000
7 49 51 320.70000000
7 49 52 287.40000000
7 49 53 241.70000000
7 49 54 290.40000000
7 49 55 330.00000000
7 49 56 229.60000000
7 49 57 300.90000000
7 49 58 254.80000000
7 49 59 283.50000000
7 49 60 362.90000000
7 49 61 510.00000000
7 49 62 386.00000000
7 49 63 262.80000000
7 49 64 276.30000000
7 49 65 419.10000000
7 49 66 329.60000000
7 49 67 363.00000000
7 49 68 282.50000000
7 49 69 268.90000000
7 49 70 237.80000000
7 49 71 253.50000000
7 49 72 296.40000000
7 49 73 212.10000000
7 49 74 221.00000000
7 49 75 296.10000000
7 49 76 320.10000000
7 49 77 247.10000000
7 49 78 267.60000000
7 49 79 206.40000000
7 49 80 262.80000000
7 49 81 306.50000000
7 49 82 363.70000000
7 49 83 365.90000000
7 49 84 370.20000000
7 49 85 210.00000000
7 49 86 389.90000000
7 49 87 288.20000000
7 49 88 249.40000000
7 49 89 249.20000000
7 49 90 387.70000000
7 49 91 368.40000000
7 49 92 311.00000000
7 49 93 301.50000000
7 49 94 274.10000000
7 49 95 254.40000000
7 49 96 321.50000000
7 49 97 327.70000000
7 49 98 352.30000000
7 49 99 270.90000000
7 49 100 284.10000000
7 50 1 116.90000000
7 50 2 114.60000000
7 50 3 184.60000000
7 50 4 191.00000000
7 50 5 141.50000000
7 50 6 181.00000000
7 50 7 218.80000000
7 50 8 222.90000000
7 50 9 233.50000000
7 50 10 180.40000000
7 50 11 191.50000000
7 50 12 221.80000000
7 50 13 174.60000000
7 50 14 188.60000000
7 50 15 214.80000000
7 50 16 196.80000000
7 50 17 193.00000000
7 50 18 299.80000000
7 50 19 244.10000000
7 50 20 258.40000000
7 50 21 261.00000000
7 50 22 170.50000000
7 50 23 225.10000000
7 50 24 191.50000000
7 50 25 222.50000000
7 50 26 301.30000000
7 50 27 256.70000000
7 50 28 209.00000000
7 50 29 172.60000000
7 50 30 266.90000000
7 50 31 248.00000000
7 50 32 255.60000000
7 50 33 225.10000000
7 50 34 291.60000000
7 50 35 219.40000000
7 50 36 215.60000000
7 50 37 199.30000000
7 50 38 262.60000000
7 50 39 289.10000000
7 50 40 309.80000000
7 50 41 231.40000000
7 50 42 372.10000000
7 50 43 291.50000000
7 50 44 257.00000000
7 50 45 344.80000000
7 50 46 283.80000000
7 50 47 271.50000000
7 50 48 331.30000000
7 50 49 236.80000000
7 50 50 345.20000000
7 50 51 222.20000000
7 50 52 358.30000000
7 50 53 543.30000000
7 50 54 276.50000000
7 50 55 472.70000000
7 50 56 355.30000000
7 50 57 300.80000000
7 50 58 250.20000000
7 50 59 229.90000000
7 50 60 350.90000000
7 50 61 1274.20000000
7 50 62 273.60000000
7 50 63 277.00000000
7 50 64 379.60000000
7 50 65 327.80000000
7 50 66 254.60000000
7 50 67 272.50000000
7 50 68 351.40000000
7 50 69 444.20000000
7 50 70 421.50000000
7 50 71 447.10000000
7 50 72 331.00000000
7 50 73 339.00000000
7 50 74 361.20000000
7 50 75 243.50000000
7 50 76 315.00000000
7 50 77 280.40000000
7 50 78 276.70000000
7 50 79 251.10000000
7 50 80 389.90000000
7 50 81 321.00000000
7 50 82 298.80000000
7 50 83 351.00000000
7 50 84 376.60000000
7 50 85 223.00000000
7 50 86 261.60000000
7 50 87 293.40000000
7 50 88 286.00000000
7 50 89 304.40000000
7 50 90 366.30000000
7 50 91 342.90000000
7 50 92 284.20000000
7 50 93 268.40000000
7 50 94 330.90000000
7 50 95 330.50000000
7 50 96 343.50000000
7 50 97 320.30000000
7 50 98 381.30000000
7 50 99 358.20000000
7 50 100 299.40000000
7 51 1 194.20000000
7 51 2 181.80000000
7 51 3 248.90000000
7 51 4 278.70000000
7 51 5 216.20000000
7 51 6 172.20000000
7 51 7 195.60000000
7 51 8 209.30000000
7 51 9 236.70000000
7 51 10 278.50000000
7 51 11 370.60000000
7 51 12 241.40000000
7 51 13 314.60000000
7 51 14 294.10000000
7 51 15 264.80000000
7 51 16 281.00000000
7 51 17 253.30000000
7 51 18 266.60000000
7 51 19 229.50000000
7 51 20 234.50000000
7 51 21 238.10000000
7 51 22 271.80000000
7 51 23 323.50000000
7 51 24 367.40000000
7 51 25 354.30000000
7 51 26 234.10000000
7 51 27 230.60000000
7 51 28 359.60000000
7 51 29 266.80000000
7 51 30 265.00000000
7 51 31 229.90000000
7 51 32 313.10000000
7 51 33 259.80000000
7 51 34 269.10000000
7 51 35 274.20000000
7 51 36 223.30000000
7 51 37 428.80000000
7 51 38 303.80000000
7 51 39 327.30000000
7 51 40 295.80000000
7 51 41 215.60000000
7 51 42 227.10000000
7 51 43 280.80000000
7 51 44 326.30000000
7 51 45 220.00000000
7 51 46 216.20000000
7 51 47 296.50000000
7 51 48 351.70000000
7 51 49 422.70000000
7 51 50 406.80000000
7 51 51 343.10000000
7 51 52 412.40000000
7 51 53 311.60000000
7 51 54 277.30000000
7 51 55 206.00000000
7 51 56 336.30000000
7 51 57 380.20000000
7 51 58 305.70000000
7 51 59 400.50000000
7 51 60 295.80000000
7 51 61 432.70000000
7 51 62 308.60000000
7 51 63 468.80000000
7 51 64 281.60000000
7 51 65 294.50000000
7 51 66 376.30000000
7 51 67 303.30000000
7 51 68 363.90000000
7 51 69 274.10000000
7 51 70 304.10000000
7 51 71 402.80000000
7 51 72 277.70000000
7 51 73 365.00000000
7 51 74 338.10000000
7 51 75 276.80000000
7 51 76 296.70000000
7 51 77 250.10000000
7 51 78 322.70000000
7 51 79 392.10000000
7 51 80 288.10000000
7 51 81 326.70000000
7 51 82 315.10000000
7 51 83 277.50000000
7 51 84 316.50000000
7 51 85 342.80000000
7 51 86 287.70000000
7 51 87 273.30000000
7 51 88 380.60000000
7 51 89 502.20000000
7 51 90 302.50000000
7 51 91 411.80000000
7 51 92 384.10000000
7 51 93 493.10000000
7 51 94 386.70000000
7 51 95 325.00000000
7 51 96 335.10000000
7 51 97 216.10000000
7 51 98 297.40000000
7 51 99 272.10000000
7 51 100 295.90000000
7 52 1 202.60000000
7 52 2 175.00000000
7 52 3 179.40000000
7 52 4 159.50000000
7 52 5 212.40000000
7 52 6 203.10000000
7 52 7 230.00000000
7 52 8 171.10000000
7 52 9 200.70000000
7 52 10 209.40000000
7 52 11 274.00000000
7 52 12 237.90000000
7 52 13 249.30000000
7 52 14 382.40000000
7 52 15 287.50000000
7 52 16 267.30000000
7 52 17 683.60000000
7 52 18 253.30000000
7 52 19 228.50000000
7 52 20 281.50000000
7 52 21 233.40000000
7 52 22 281.20000000
7 52 23 408.10000000
7 52 24 253.80000000
7 52 25 254.50000000
7 52 26 290.20000000
7 52 27 246.30000000
7 52 28 283.50000000
7 52 29 261.50000000
7 52 30 244.30000000
7 52 31 254.60000000
7 52 32 292.90000000
7 52 33 252.80000000
7 52 34 274.90000000
7 52 35 214.60000000
7 52 36 236.10000000
7 52 37 221.30000000
7 52 38 332.00000000
7 52 39 179.90000000
7 52 40 406.70000000
7 52 41 3497.90000000
7 52 42 308.00000000
7 52 43 284.80000000
7 52 44 250.90000000
7 52 45 251.10000000
7 52 46 214.00000000
7 52 47 251.80000000
7 52 48 243.70000000
7 52 49 200.10000000
7 52 50 193.20000000
7 52 51 292.70000000
7 52 52 187.10000000
7 52 53 279.90000000
7 52 54 234.60000000
7 52 55 221.70000000
7 52 56 260.00000000
7 52 57 315.10000000
7 52 58 300.70000000
7 52 59 263.00000000
7 52 60 228.30000000
7 52 61 328.50000000
7 52 62 342.70000000
7 52 63 307.80000000
7 52 64 267.80000000
7 52 65 242.50000000
7 52 66 281.30000000
7 52 67 314.60000000
7 52 68 330.20000000
7 52 69 432.20000000
7 52 70 375.50000000
7 52 71 323.90000000
7 52 72 325.70000000
7 52 73 321.40000000
7 52 74 343.50000000
7 52 75 390.00000000
7 52 76 304.60000000
7 52 77 326.10000000
7 52 78 336.20000000
7 52 79 273.60000000
7 52 80 289.70000000
7 52 81 261.40000000
7 52 82 311.60000000
7 52 83 237.40000000
7 52 84 237.10000000
7 52 85 246.00000000
7 52 86 275.00000000
7 52 87 245.30000000
7 52 88 290.00000000
7 52 89 276.40000000
7 52 90 321.50000000
7 52 91 267.40000000
7 52 92 216.80000000
7 52 93 272.70000000
7 52 94 373.70000000
7 52 95 365.70000000
7 52 96 243.70000000
7 52 97 357.90000000
7 52 98 678.00000000
7 52 99 293.40000000
7 52 100 243.60000000
7 53 1 176.40000000
7 53 2 204.80000000
7 53 3 171.20000000
7 53 4 203.10000000
7 53 5 212.20000000
7 53 6 1257.30000000
7 53 7 316.30000000
7 53 8 301.00000000
7 53 9 211.30000000
7 53 10 274.40000000
7 53 11 196.00000000
7 53 12 152.10000000
7 53 13 331.70000000
7 53 14 241.10000000
7 53 15 192.40000000
7 53 16 213.70000000
7 53 17 215.90000000
7 53 18 239.20000000
7 53 19 193.70000000
7 53 20 231.80000000
7 53 21 202.20000000
7 53 22 172.00000000
7 53 23 211.10000000
7 53 24 241.60000000
7 53 25 285.50000000
7 53 26 251.20000000
7 53 27 260.60000000
7 53 28 219.80000000
7 53 29 303.90000000
7 53 30 321.90000000
7 53 31 327.80000000
7 53 32 294.00000000
7 53 33 370.40000000
7 53 34 298.20000000
7 53 35 579.70000000
7 53 36 297.90000000
7 53 37 190.60000000
7 53 38 276.40000000
7 53 39 296.50000000
7 53 40 252.10000000
7 53 41 241.20000000
7 53 42 221.80000000
7 53 43 259.00000000
7 53 44 270.40000000
7 53 45 290.70000000
7 53 46 267.10000000
7 53 47 204.30000000
7 53 48 218.90000000
7 53 49 289.60000000
7 53 50 199.80000000
7 53 51 187.70000000
7 53 52 200.80000000
7 53 53 314.10000000
7 53 54 263.00000000
7 53 55 220.50000000
7 53 56 249.20000000
7 53 57 265.20000000
7 53 58 360.20000000
7 53 59 343.20000000
7 53 60 313.90000000
7 53 61 314.20000000
7 53 62 292.70000000
7 53 63 391.40000000
7 53 64 391.60000000
7 53 65 385.70000000
7 53 66 340.30000000
7 53 67 243.00000000
7 53 68 273.30000000
7 53 69 241.90000000
7 53 70 295.40000000
7 53 71 267.20000000
7 53 72 293.30000000
7 53 73 198.80000000
7 53 74 363.20000000
7 53 75 283.00000000
7 53 76 424.50000000
7 53 77 374.40000000
7 53 78 479.40000000
7 53 79 311.50000000
7 53 80 363.90000000
7 53 81 357.70000000
7 53 82 305.70000000
7 53 83 331.10000000
7 53 84 255.20000000
7 53 85 352.90000000
7 53 86 335.90000000
7 53 87 298.80000000
7 53 88 369.50000000
7 53 89 349.00000000
7 53 90 294.10000000
7 53 91 275.00000000
7 53 92 236.80000000
7 53 93 220.30000000
7 53 94 227.90000000
7 53 95 255.70000000
7 53 96 393.50000000
7 53 97 397.30000000
7 53 98 331.70000000
7 53 99 312.70000000
7 53 100 242.90000000
7 54 1 136.80000000
7 54 2 170.20000000
7 54 3 184.30000000
7 54 4 205.50000000
7 54 5 160.40000000
7 54 6 207.90000000
7 54 7 185.60000000
7 54 8 179.90000000
7 54 9 156.20000000
7 54 10 290.40000000
7 54 11 363.80000000
7 54 12 327.00000000
7 54 13 315.00000000
7 54 14 345.70000000
7 54 15 275.50000000
7 54 16 1625.50000000
7 54 17 383.30000000
7 54 18 368.40000000
7 54 19 302.50000000
7 54 20 330.00000000
7 54 21 292.00000000
7 54 22 240.20000000
7 54 23 294.10000000
7 54 24 340.40000000
7 54 25 268.80000000
7 54 26 344.60000000
7 54 27 281.60000000
7 54 28 317.20000000
7 54 29 288.40000000
7 54 30 287.10000000
7 54 31 354.80000000
7 54 32 248.90000000
7 54 33 365.30000000
7 54 34 305.30000000
7 54 35 293.70000000
7 54 36 323.90000000
7 54 37 275.90000000
7 54 38 350.40000000
7 54 39 418.20000000
7 54 40 545.20000000
7 54 41 263.80000000
7 54 42 362.20000000
7 54 43 336.90000000
7 54 44 285.80000000
7 54 45 302.10000000
7 54 46 292.50000000
7 54 47 1549.50000000
7 54 48 380.40000000
7 54 49 304.80000000
7 54 50 366.20000000
7 54 51 308.30000000
7 54 52 252.70000000
7 54 53 296.60000000
7 54 54 426.40000000
7 54 55 332.20000000
7 54 56 432.80000000
7 54 57 321.30000000
7 54 58 384.60000000
7 54 59 245.20000000
7 54 60 372.20000000
7 54 61 346.40000000
7 54 62 360.90000000
7 54 63 309.40000000
7 54 64 336.30000000
7 54 65 316.80000000
7 54 66 367.10000000
7 54 67 429.10000000
7 54 68 395.00000000
7 54 69 329.50000000
7 54 70 462.90000000
7 54 71 407.50000000
7 54 72 393.10000000
7 54 73 310.80000000
7 54 74 294.70000000
7 54 75 271.10000000
7 54 76 244.00000000
7 54 77 375.00000000
7 54 78 285.40000000
7 54 79 277.90000000
7 54 80 293.40000000
7 54 81 236.40000000
7 54 82 446.30000000
7 54 83 382.70000000
7 54 84 262.90000000
7 54 85 397.70000000
7 54 86 255.30000000
7 54 87 338.30000000
7 54 88 315.20000000
7 54 89 344.60000000
7 54 90 283.20000000
7 54 91 570.40000000
7 54 92 365.50000000
7 54 93 274.30000000
7 54 94 1797.60000000
7 54 95 271.30000000
7 54 96 497.30000000
7 54 97 488.40000000
7 54 98 363.80000000
7 54 99 299.10000000
7 54 100 224.20000000
7 55 1 151.90000000
7 55 2 257.30000000
7 55 3 227.10000000
7 55 4 190.80000000
7 55 5 215.90000000
7 55 6 218.60000000
7 55 7 190.90000000
7 55 8 377.80000000
7 55 9 260.70000000
7 55 10 228.30000000
7 55 11 201.70000000
7 55 12 250.10000000
7 55 13 183.80000000
7 55 14 365.00000000
7 55 15 266.60000000
7 55 16 246.50000000
7 55 17 240.50000000
7 55 18 198.20000000
